rideId,date,idx,lat,lon,distM,speedKmh,elevM,cadence,powerW
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,61,-37.76604,144.9599,2738.3,24.3,50.3,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,62,-37.76639,144.95982,2783.2,19.4,50.1,,
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,63,-37.76677,144.95982,2828.1,12.6,49.7,,
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,64,-37.76718,144.95976,2872.9,23.5,49.6,74.0,165.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,65,-37.76754,144.95978,2917.8,26.7,49.7,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,66,-37.76793,144.95976,2962.7,16.8,50.5,,
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,67,-37.76834,144.95969,3007.6,19.3,49.8,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,68,-37.76874,144.95963,3052.5,18.1,49.3,72.0,79.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,69,-37.76916,144.95955,3097.4,26.0,49.6,90.0,153.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,70,-37.76954,144.9595,3142.3,26.1,49.9,82.0,114.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,71,-37.76991,144.95947,3187.2,25.7,49.9,82.0,106.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,72,-37.77029,144.95943,3232.1,25.0,50.2,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,73,-37.77069,144.95938,3277.0,25.5,50.4,70.0,101.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,74,-37.7711,144.95934,3321.8,20.8,50.4,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,75,-37.77145,144.9593,3366.7,22.0,49.4,63.0,165.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,76,-37.77185,144.95926,3411.6,18.1,49.4,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,77,-37.77227,144.9592,3456.5,26.5,49.1,82.0,159.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,78,-37.77265,144.95915,3501.4,23.0,49.0,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,79,-37.77307,144.95912,3546.3,25.1,48.9,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,80,-37.77344,144.95917,3591.2,19.3,48.6,45.0,146.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,81,-37.77384,144.95911,3636.1,22.5,48.3,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,82,-37.77423,144.95903,3681.0,23.1,48.8,69.0,151.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,83,-37.7746,144.95897,3725.9,25.6,49.2,73.0,119.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,84,-37.77502,144.95892,3770.7,24.9,50.1,66.0,131.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,85,-37.77539,144.9588,3815.6,25.8,51.0,73.0,100.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,86,-37.77579,144.95866,3860.5,23.5,51.0,58.0,72.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,87,-37.77613,144.95856,3905.4,25.5,50.9,61.0,91.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,88,-37.77655,144.95847,3950.3,24.5,50.8,61.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,89,-37.77695,144.95839,3995.2,20.6,50.1,73.0,132.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,90,-37.77731,144.95831,4040.1,24.3,50.8,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,91,-37.77771,144.95821,4085.0,8.3,51.1,,
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,92,-37.77808,144.95811,4129.9,23.9,50.8,93.0,142.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,93,-37.77846,144.95804,4174.7,26.0,51.0,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,94,-37.77887,144.95789,4219.6,25.8,51.1,82.0,134.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,95,-37.77922,144.9577,4264.5,25.5,51.3,81.0,95.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,96,-37.77958,144.9575,4309.4,26.8,51.3,84.0,92.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,97,-37.77991,144.95752,4354.3,20.8,50.9,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,98,-37.77984,144.95792,4399.2,30.9,49.6,60.0,90.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,99,-37.77977,144.95839,4444.1,34.8,47.3,83.0,95.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,100,-37.77971,144.95894,4489.0,33.6,45.9,83.0,116.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,101,-37.77971,144.95941,4533.9,32.0,45.2,80.0,133.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,102,-37.77975,144.9599,4578.8,28.3,44.7,74.0,137.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,103,-37.77982,144.96039,4623.6,26.4,44.4,72.0,164.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,104,-37.77985,144.96095,4668.5,26.0,44.5,74.0,191.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,105,-37.77989,144.96144,4713.4,26.2,45.1,73.0,125.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,106,-37.77992,144.96193,4758.3,24.8,45.5,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,107,-37.77993,144.96243,4803.2,18.5,45.9,,
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,108,-37.77991,144.96294,4848.1,25.7,46.3,84.0,96.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,109,-37.7799,144.96338,4893.0,28.3,46.1,89.0,141.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,110,-37.77986,144.9639,4937.9,28.7,46.1,91.0,136.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,111,-37.77969,144.96439,4982.8,28.1,45.8,89.0,140.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,112,-37.7794,144.96471,5027.7,26.7,45.7,85.0,126.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,113,-37.77927,144.96515,5072.5,26.6,46.0,84.0,127.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,114,-37.7792,144.96562,5117.4,27.4,46.2,86.0,140.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,115,-37.7791,144.96609,5162.3,27.0,46.3,85.0,160.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,116,-37.77911,144.9666,5207.2,27.3,46.3,86.0,119.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,117,-37.77905,144.96703,5252.1,27.8,46.4,87.0,116.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,118,-37.77899,144.96756,5297.0,29.0,46.9,93.0,137.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,119,-37.77893,144.96794,5341.9,29.6,46.6,81.0,126.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,120,-37.77899,144.96854,5386.8,29.3,46.2,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,121,-37.77905,144.96906,5431.7,28.3,45.8,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,122,-37.77908,144.96948,5476.6,28.5,45.6,80.0,74.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,123,-37.77907,144.97,5521.4,27.6,45.2,56.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,124,-37.77901,144.9705,5566.3,14.4,43.8,23.0,96.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,125,-37.77912,144.97096,5611.2,26.7,44.1,82.0,150.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,126,-37.7793,144.97142,5656.1,29.4,44.1,90.0,104.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,127,-37.77937,144.97188,5701.0,28.9,43.8,82.0,115.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,128,-37.77943,144.9724,5745.9,28.3,43.7,80.0,160.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,129,-37.7795,144.97292,5790.8,28.2,43.5,79.0,160.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,130,-37.77955,144.97343,5835.7,27.6,43.6,78.0,153.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,131,-37.77961,144.97392,5880.6,26.9,43.6,76.0,146.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,132,-37.77965,144.97441,5925.5,24.9,43.6,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,133,-37.7797,144.97485,5970.3,26.8,43.5,86.0,212.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,134,-37.77979,144.97534,6015.2,26.9,43.4,,119.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,135,-37.77984,144.97583,6060.1,27.4,43.6,85.0,124.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,136,-37.77987,144.97633,6105.0,26.9,43.8,84.0,149.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,137,-37.77995,144.97684,6149.9,27.7,43.7,88.0,85.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,138,-37.78001,144.97726,6194.8,28.5,43.6,89.0,78.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,139,-37.78001,144.97781,6239.7,17.5,43.3,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,140,-37.77998,144.97826,6284.6,22.1,42.8,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,141,-37.77995,144.97878,6329.5,26.9,42.7,84.0,151.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,142,-37.78,144.97926,6374.3,27.1,42.8,86.0,128.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,143,-37.78012,144.97974,6419.2,26.5,43.3,83.0,138.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,144,-37.78017,144.98021,6464.1,26.0,43.9,83.0,110.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,145,-37.78019,144.98068,6509.0,26.0,43.5,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,146,-37.78025,144.98119,6553.9,27.0,42.0,86.0,113.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,147,-37.78032,144.98166,6598.8,26.4,41.2,83.0,80.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,148,-37.7804,144.98215,6643.7,26.3,40.9,84.0,146.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,149,-37.78056,144.9826,6688.6,26.8,40.9,84.0,142.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,150,-37.78067,144.98315,6733.5,26.9,40.8,,138.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,151,-37.78082,144.9836,6778.4,26.4,40.7,83.0,161.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,152,-37.78088,144.98409,6823.2,26.8,40.9,85.0,165.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,153,-37.78095,144.98456,6868.1,25.9,40.8,83.0,120.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,154,-37.78121,144.98489,6913.0,26.8,41.1,85.0,115.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,155,-37.78151,144.9852,6957.9,14.3,41.4,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,156,-37.78184,144.98544,7002.8,24.0,40.4,72.0,187.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,157,-37.7822,144.9856,7047.7,26.1,40.5,83.0,72.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,158,-37.78262,144.98567,7092.6,24.8,40.4,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,159,-37.78301,144.98563,7137.5,27.1,40.0,86.0,120.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,160,-37.78341,144.98557,7182.4,16.6,39.5,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,161,-37.78376,144.98549,7227.3,27.5,39.0,85.0,162.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,162,-37.78416,144.98543,7272.1,26.8,38.7,85.0,200.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,163,-37.78455,144.98534,7317.0,27.0,38.4,,149.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,164,-37.78491,144.98515,7361.9,27.4,37.8,86.0,156.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,165,-37.78527,144.98489,7406.8,27.1,37.2,86.0,123.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,166,-37.78556,144.9846,7451.7,26.0,36.9,82.0,94.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,167,-37.78588,144.98418,7496.6,26.4,36.7,83.0,122.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,168,-37.78616,144.98384,7541.5,26.8,36.2,,148.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,169,-37.78646,144.98351,7586.4,27.5,35.8,86.0,133.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,170,-37.7868,144.98325,7631.3,27.2,35.2,87.0,128.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,171,-37.78709,144.98306,7676.2,27.1,34.8,86.0,122.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,172,-37.78748,144.98294,7721.0,27.0,34.3,,138.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,173,-37.78786,144.98286,7765.9,25.5,34.2,81.0,154.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,174,-37.78823,144.98276,7810.8,26.2,34.4,83.0,129.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,175,-37.78859,144.98245,7855.7,16.6,34.1,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,176,-37.78895,144.98238,7900.6,26.7,33.4,89.0,127.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,177,-37.78933,144.98232,7945.5,26.1,33.2,83.0,83.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,178,-37.78978,144.98224,7990.4,26.2,32.9,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,179,-37.79014,144.98218,8035.3,26.8,32.7,82.0,144.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,180,-37.79053,144.98212,8080.2,26.2,32.3,82.0,81.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,181,-37.7909,144.98206,8125.1,25.8,32.1,82.0,122.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,182,-37.79136,144.98198,8169.9,26.0,31.7,83.0,174.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,183,-37.79174,144.9819,8214.8,26.9,31.7,85.0,80.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,184,-37.7921,144.98183,8259.7,22.4,31.5,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,185,-37.79255,144.98177,8304.6,20.1,30.7,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,186,-37.79287,144.98167,8349.5,24.4,30.7,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,187,-37.79325,144.98149,8394.4,13.0,29.5,32.0,151.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,188,-37.79364,144.98143,8439.3,9.1,28.8,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,189,-37.79389,144.98163,8484.2,16.3,27.9,56.0,211.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,190,-37.79428,144.98152,8529.1,16.3,28.3,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,191,-37.79466,144.98141,8573.9,25.9,28.2,86.0,82.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,192,-37.79504,144.98132,8618.8,25.9,28.4,74.0,113.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,193,-37.79542,144.98125,8663.7,25.9,28.5,73.0,106.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,194,-37.79578,144.98119,8708.6,25.9,28.7,78.0,126.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,195,-37.79616,144.98111,8753.5,26.2,28.9,82.0,156.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,196,-37.7966,144.98105,8798.4,26.1,29.2,82.0,144.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,197,-37.79696,144.98103,8843.3,21.9,29.9,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,198,-37.79737,144.98091,8888.2,25.9,30.9,83.0,145.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,199,-37.79776,144.98087,8933.1,26.0,31.3,82.0,170.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,200,-37.79813,144.9808,8978.0,23.9,31.9,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,201,-37.79856,144.98076,9022.8,14.4,32.5,37.0,132.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,202,-37.79898,144.98068,9067.7,24.1,33.4,88.0,99.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,203,-37.79934,144.98062,9112.6,25.6,34.6,82.0,174.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,204,-37.79971,144.98056,9157.5,26.1,35.4,82.0,147.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,205,-37.80015,144.98045,9202.4,26.3,36.3,82.0,151.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,206,-37.80053,144.98039,9247.3,25.9,37.1,81.0,142.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,207,-37.80083,144.98036,9292.2,26.3,37.9,83.0,154.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,208,-37.80119,144.9803,9337.1,25.6,38.7,81.0,127.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,209,-37.80163,144.98024,9382.0,23.8,39.2,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,210,-37.80198,144.98015,9426.9,26.0,39.6,83.0,198.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,211,-37.80235,144.98009,9471.7,25.7,40.1,82.0,148.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,212,-37.80288,144.98003,9516.6,25.9,40.5,82.0,126.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,213,-37.80326,144.97997,9561.5,26.0,40.8,82.0,162.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,214,-37.80363,144.97989,9606.4,25.8,41.3,,144.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,215,-37.804,144.97983,9651.3,25.7,42.0,81.0,133.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,216,-37.80443,144.97974,9696.2,25.8,42.7,82.0,181.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,217,-37.80481,144.97966,9741.1,25.5,43.3,81.0,154.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,218,-37.80518,144.9796,9786.0,26.2,44.1,,169.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,219,-37.80558,144.97952,9830.9,21.6,45.4,54.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,220,-37.80596,144.97948,9875.8,7.1,46.8,7.0,21.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,221,-37.80633,144.9794,9920.6,23.9,47.6,92.0,113.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,222,-37.80671,144.97934,9965.5,25.8,48.6,81.0,86.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,223,-37.80706,144.97929,10010.4,26.0,49.4,82.0,85.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,224,-37.80744,144.97922,10055.3,26.8,49.5,84.0,92.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,225,-37.80779,144.97916,10100.2,26.5,49.6,83.0,72.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,226,-37.80819,144.97896,10145.1,16.6,49.0,63.0,150.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,227,-37.80835,144.97867,10190.0,22.7,46.4,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,228,-37.80871,144.97861,10234.9,26.2,46.5,,
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,229,-37.80907,144.97855,10279.8,23.9,46.5,,
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,230,-37.80949,144.97849,10324.6,19.8,45.7,,
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,231,-37.80973,144.97871,10369.5,27.0,44.5,82.0,85.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,232,-37.80978,144.97914,10414.4,32.2,43.8,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,233,-37.80984,144.97971,10459.3,27.2,41.8,,
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,234,-37.8099,144.98021,10504.2,25.9,39.6,64.0,127.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,235,-37.80997,144.98074,10549.1,26.3,39.0,84.0,163.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,236,-37.81002,144.98122,10594.0,27.6,39.3,85.0,115.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,237,-37.81008,144.98172,10638.9,26.5,39.9,83.0,116.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,238,-37.81013,144.98219,10683.8,26.7,40.0,84.0,126.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,239,-37.81018,144.9827,10728.7,27.1,39.9,85.0,121.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,240,-37.81025,144.98318,10773.5,27.5,40.2,86.0,125.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,241,-37.8103,144.98369,10818.4,28.0,40.1,86.0,122.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,242,-37.81035,144.98418,10863.3,33.7,40.3,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,243,-37.81042,144.98471,10908.2,34.4,39.4,,
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,244,-37.81046,144.98512,10953.1,29.2,37.4,,
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,245,-37.81051,144.98555,10998.0,31.1,35.6,,
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,246,-37.81057,144.98604,11042.9,32.7,33.3,,
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,247,-37.81062,144.98659,11087.8,27.5,30.5,,
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,248,-37.81067,144.98703,11132.7,30.6,28.8,86.0,123.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,249,-37.81072,144.98758,11177.6,30.3,27.8,85.0,79.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,250,-37.81079,144.98813,11222.4,22.5,27.5,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,251,-37.81085,144.98868,11267.3,18.4,27.2,55.0,255.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,252,-37.8109,144.98917,11312.2,28.5,27.3,81.0,151.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,253,-37.81096,144.98967,11357.1,27.5,27.4,77.0,156.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,254,-37.81102,144.99017,11402.0,26.5,27.4,85.0,157.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,255,-37.81108,144.99055,11446.9,23.3,27.5,42.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,256,-37.81105,144.991,11491.8,26.9,27.6,78.0,262.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,257,-37.81091,144.9915,11536.7,26.1,27.8,83.0,163.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,258,-37.81094,144.99199,11581.6,26.5,28.4,84.0,144.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,259,-37.81099,144.99246,11626.5,26.7,28.4,84.0,132.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,260,-37.81104,144.99295,11671.3,27.1,27.9,85.0,144.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,261,-37.8111,144.99355,11716.2,27.0,27.7,85.0,139.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,262,-37.81114,144.994,11761.1,27.9,27.0,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,263,-37.81118,144.99448,11806.0,27.1,26.2,,
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,264,-37.81122,144.99495,11850.9,26.5,25.9,83.0,107.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,265,-37.81127,144.99542,11895.8,22.7,25.9,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,266,-37.81136,144.99593,11940.7,12.8,25.0,23.0,121.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,267,-37.81173,144.9958,11985.6,20.2,25.5,0.0,0.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,268,-37.81206,144.99571,12030.5,21.8,24.9,61.0,128.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,269,-37.81247,144.99562,12075.4,25.2,24.8,81.0,97.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,270,-37.81285,144.99554,12120.2,26.1,24.7,84.0,116.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,271,-37.81323,144.99547,12165.1,25.7,24.7,84.0,135.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,272,-37.81361,144.99539,12210.0,26.8,24.9,84.0,143.0
a78faf00-b6b6-11f0-be0f-000463adda64,2025-11-01,273,-37.814,144.99532,12254.9,26.9,24.5,83.0,163.0
